@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC

@DATA
instance_440,4.0,1592000.0,4720000.0,251828.0,2016000.0,21.2704,5.3956,0.4996,1.5152,2.8112,0.0,4.0,7.1772,0.0004,1.5064,0.0,0.0028,6.5532,0.0,0.5024,1.7952,0.0004,7.8312,0.0,0.0296,10.8304,0.6876,0.5952,0.0,3.7908,10.5116,0.0,9.5832,0.0,0.0148,9.448,1.8628,0.0004,7.0492,0.0,0.0168,?,?,?,?,?,?,?,?,?,?,28.6316,0.2036,28.0,32.0,1.7448,540.0,3.432,76.0,1520.0,1520.0,184.0,792.0,196.0,260.0,54.512,1.558,27.6128,91.864,91.864,37.796,64.696,39.6768,46.196,2.5168,1.6004,0.0,4.0,3.6288,0.7492,3.2936,2.304,2.6412,0.3036,3.058,0.0,1.7716,0.5904,0.0052,0.4824,0.0828,0.3172,58004.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3124,0.0,5.7256,0.0,9404.0,0.5728,69824.0,0.06,69824.0,69084.0,69084.0,2.5932,1.672,3.6056,0.0176,0.0784,0.1992
instance_441,4.0,600.0,227880.0,600.0,227880.0,0.0,0.0,0.0104,0.9856,3.2248,0.0,4.0,5.4164,0.2664,0.0648,0.1332,0.2668,0.0332,0.0,0.0,0.0,0.2664,0.8628,0.1516,0.3932,8.0336,0.188,0.0916,0.0112,0.2756,5.3252,0.0028,1.0688,0.0012,0.0044,11.8016,0.0416,0.0104,0.0,0.0104,0.0104,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,5610.0,0.5012,4308.0,6780.0,6540.0,4548.0,6192.0,5120.0,5868.0,69.28,0.2936,62.056,81.368,77.068,63.736,72.848,65.668,70.104,0.38,1.9376,0.0208,0.542,0.5416,0.0256,0.4944,0.3888,0.4424,1.9768,0.0076,1.9684,1.9844,1.9824,1.9724,1.9788,1.9744,1.9764,43.572,0.6108,68.844,0.6152,68.0,56.0,80.0,5.1016,1.3688,3.5108,0.284,40.256,0.5588,70.328,0.604,68.0,60.0,84.0,2.946,2.2084,3.4748,0.2512,2.0932,2.6284
instance_443,4.0,440.0,9372.0,440.0,9372.0,0.0,0.0,0.1876,1.524,2.6296,0.8,4.0,3.3956,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.384,0.1348,0.2236,14.0924,0.318,0.2184,0.0,1.0,11.448,0.0348,0.8664,0.0172,0.0548,11.224,0.7632,0.1828,0.06,0.1724,0.186,0.4384,0.2344,0.3432,0.5192,16.418,0.428,0.2284,0.3568,0.5324,4.0748,11.156,0.5852,8.0,12.0,2.0612,17023.6,0.0812,16644.0,17608.0,17608.0,16644.0,17468.0,16712.0,17096.0,100.92,0.1508,95.892,108.58,108.58,95.892,103.32,97.8,101.556,0.6656,2.5028,0.0088,1.8168,1.2276,0.1772,0.9244,0.308,0.6188,0.0072,2.8404,0.0012,0.0288,0.0148,0.0024,0.0096,0.0036,0.0056,38.7376,1.1664,87.784,0.6472,88.0,68.0,108.0,6.2384,1.0288,3.4756,0.3128,35.13,1.216,87.948,0.6452,88.0,72.0,108.0,4.602,1.73,3.432,0.3084,2.2348,2.7556
instance_444,4.0,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.5264,2.614,0.8,4.0,3.3948,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3844,0.1616,0.2668,13.8496,0.3248,0.2196,0.0,1.0344,11.6648,0.0384,0.786,0.0188,0.06,10.8528,0.77,0.1832,0.0516,0.1764,0.186,0.4796,0.242,0.3964,0.5896,16.524,0.4656,0.2244,0.3872,0.5712,4.282,10.7476,0.6904,8.0,12.0,2.4864,17195.2,0.0628,16816.0,17688.0,17688.0,16816.0,17500.0,17100.0,17188.0,94.304,0.1492,90.268,100.932,100.932,90.268,97.832,91.192,95.084,0.6768,2.4588,0.0028,1.8648,1.2188,0.17,0.944,0.3528,0.664,0.0072,2.3816,0.0004,0.0224,0.0128,0.0028,0.0096,0.004,0.0064,35.2928,1.2236,80.084,0.6716,80.0,64.0,96.0,6.38,1.042,3.4872,0.3236,31.4324,1.2748,80.624,0.6776,80.0,64.0,100.0,4.7648,1.7104,3.4316,0.3228,2.264,2.8304
instance_446,4.0,1120000.0,5360000.0,381520.0,2420000.0,7.7252,4.8444,0.6308,1.4388,4.0344,0.0,4.0,5.3632,0.0,1.6736,0.0,0.0004,4.08,0.0,2.2028,3.6276,0.0,2.4124,0.0,0.0004,11.4828,0.9788,0.6368,0.0,3.3332,12.3572,0.0,2.2744,0.0,0.0,10.2336,2.9236,0.0,2.2976,0.0,0.0004,?,?,?,?,?,?,?,?,?,?,62.0,0.1292,60.0,64.0,2.7728,162.668,1.7864,84.0,296.0,296.0,84.0,212.0,104.0,160.0,32.7344,3.7216,7.6,96.0,96.0,7.6,43.076,11.4056,19.4668,2.0832,2.4228,0.0,3.912,3.4504,0.1912,3.2464,0.7632,2.5048,0.0596,3.3268,0.0,0.7868,0.1252,0.0,0.0988,0.0064,0.0596,268684.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7592,0.0,10.0116,0.0,13484.0,0.0,130300.0,0.0,130300.0,130300.0,130300.0,4.4296,0.0,3.656,0.0,0.412,1.5712
instance_447,4.0,1096000.0,3632000.0,608000.0,2728000.0,3.2304,1.3244,0.89,1.7232,2.3544,0.0,4.0,2.5796,0.0,0.6084,0.0,0.0016,0.9272,0.0,0.0912,3.9084,0.0,6.9824,0.0,0.0092,4.2568,0.3292,0.1156,0.0,4.0,3.93,0.0,7.1028,0.0,0.0036,3.7552,1.2092,0.0,6.5004,0.0,0.0032,?,?,?,?,?,?,?,?,?,?,35.7776,0.1024,32.0,36.0,0.8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,1.8024,0.0,4.0,0.78,0.5808,0.78,0.5808,0.606,0.2172,1.3372,0.0,1.6136,0.2536,0.1604,0.2532,0.1608,0.2272,272664.0,0.0,0.0,0.0,0.0,0.0,0.0,17.682,0.0,19.2676,0.0,77792.0,0.0,107856.0,0.0,107856.0,107856.0,107856.0,6.1756,0.0,3.6708,0.0,0.0468,0.4204
instance_448,4.0,3960.0,14328.0,3692.0,13804.0,0.2904,0.152,1.07,1.9456,2.6264,0.0,4.0,3.944,0.0128,0.5916,0.0088,0.026,2.4032,0.0,0.3872,3.702,0.0128,1.4328,0.0024,0.0396,10.7924,1.0332,0.7868,0.0,4.0,12.722,0.0064,1.794,0.0,0.0208,9.1808,2.0796,0.0256,1.4636,0.0048,0.0764,0.0196,1.332,0.0024,0.0568,12.3348,0.5088,1.3816,0.1632,2.6668,10.586,18.1128,0.4408,16.0,20.0,2.7664,14506.8,0.1412,13508.0,15140.0,15140.0,13508.0,14804.0,14288.0,14660.0,154.976,0.2464,139.184,165.112,165.112,139.184,162.384,144.896,160.56,1.6408,2.396,0.0028,4.0,2.9792,0.3388,2.4128,0.8184,1.6064,0.52,2.5348,0.0256,2.9768,0.9404,0.1588,0.6976,0.272,0.4664,96.008,1.234,799.16,0.2268,800.0,748.0,852.0,3.1248,0.9084,3.3948,0.1256,79.168,0.966,798.56,0.2376,800.0,748.0,852.0,0.9048,1.5348,3.3616,0.1104,1.1308,2.4236
instance_449,4.0,400.0,8520.0,400.0,8520.0,0.0,0.0,0.1876,1.498,2.638,0.8,4.0,3.3352,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3512,0.1576,0.2572,13.0956,0.342,0.214,0.0,0.86,11.4736,0.0384,0.856,0.0188,0.06,10.9384,0.77,0.184,0.0412,0.1784,0.186,0.4792,0.236,0.3944,0.5728,16.412,0.4644,0.2164,0.3916,0.548,4.2048,10.7072,0.6988,8.0,12.0,2.5172,17167.2,0.0504,16928.0,17564.0,17564.0,16928.0,17372.0,17004.0,17088.0,94.128,0.1196,90.816,99.472,99.472,90.816,96.316,91.24,94.652,0.7052,2.3104,0.0256,1.63,1.3016,0.1972,1.0116,0.3864,0.6964,0.0072,2.5596,0.0008,0.0228,0.0148,0.0032,0.0088,0.004,0.006,36.3184,1.1148,80.248,0.6656,80.0,64.0,96.0,6.4348,1.0416,3.502,0.3172,32.952,1.1252,80.036,0.6732,80.0,64.0,96.0,4.8364,1.706,3.4468,0.3164,2.266,2.8132
instance_450,4.0,1440.0,6120.0,1412.0,6100.0,0.0792,0.0132,0.926,1.9836,2.3252,0.0,4.0,2.7296,0.0344,0.2188,0.034,0.0452,0.5136,0.0,0.0,3.8872,0.0344,1.1204,0.0104,0.0656,10.5972,0.846,0.686,0.0,4.0,13.0248,0.0172,1.5492,0.0028,0.0444,9.1572,1.9936,0.0668,1.0868,0.0208,0.1312,0.052,0.9188,0.0236,0.1024,11.6172,0.4368,0.916,0.2204,0.9,9.1408,16.0,0.0,16.0,16.0,0.0,15832.4,0.0944,15400.0,16400.0,16400.0,15400.0,16368.0,15640.0,15668.0,89.768,0.2484,82.036,99.984,99.984,82.036,96.092,85.34,90.548,1.5708,2.3492,0.0292,4.0,2.8248,0.3988,2.2672,0.782,1.572,0.3424,2.564,0.008,1.16,0.6548,0.1064,0.4592,0.166,0.2876,51.604,1.2524,315.648,0.328,316.0,284.0,348.0,3.868,0.8228,3.4124,0.1724,42.808,1.1944,315.08,0.3392,316.0,280.0,348.0,1.598,1.5928,3.364,0.1676,1.3452,2.386
instance_452,4.0,2600.0,11076.0,2528.0,11008.0,0.114,0.0248,0.9184,2.0004,2.348,0.0,4.0,2.8748,0.0192,0.2716,0.0188,0.0316,0.6964,0.0,0.0,3.84,0.0192,1.1932,0.0072,0.042,10.9128,0.93,0.6524,0.0,3.0588,13.3684,0.0092,1.6108,0.0016,0.0232,9.328,1.9536,0.0384,1.1844,0.0144,0.0844,0.0292,1.0328,0.0088,0.0728,12.09,0.4216,1.0312,0.1776,1.3332,9.3288,16.0252,0.0792,16.0,20.0,0.1536,15049.6,0.0616,14744.0,15492.0,15492.0,14744.0,15152.0,14908.0,14976.0,134.112,0.2432,125.92,154.18,154.18,125.92,138.236,129.012,131.612,1.5996,2.2088,0.004,3.6484,2.752,0.3472,2.2832,0.8748,1.588,0.3564,2.7008,0.0168,1.4888,0.6984,0.1012,0.4772,0.178,0.3072,89.848,1.124,557.32,0.2576,556.0,516.0,604.0,3.5592,0.8548,3.4208,0.16,71.008,0.9348,556.56,0.2516,556.0,512.0,600.0,1.1652,1.4248,3.3712,0.1204,1.2244,2.0812
instance_453,4.0,284448.0,836000.0,72324.0,488000.0,11.732,2.8716,0.5952,1.5028,2.1916,0.0,4.0,5.7648,0.0008,1.218,0.0004,0.006,5.5064,0.0,0.6476,2.3284,0.0008,14.3064,0.0004,0.046,11.6684,0.6308,0.4956,0.0,3.9752,11.0236,0.0004,18.3032,0.0,0.038,6.9424,1.9416,0.0008,12.2552,0.0004,0.0412,?,?,?,?,?,?,?,?,?,?,61.72,0.4616,40.0,72.0,6.7156,3676.0,0.0,3676.0,3676.0,3676.0,3676.0,3676.0,3676.0,3676.0,171.932,0.0,171.932,171.932,171.932,171.932,171.932,171.932,171.932,1.3576,1.8624,0.0,3.9908,2.062,0.4808,1.8556,0.8528,1.4092,0.2704,2.4916,0.0,0.7244,0.53,0.0256,0.3228,0.1044,0.2976,4192.0,2.7492,20020.0,0.0984,19760.0,19712.0,19760.0,4.9076,2.7356,3.6764,0.2412,5908.4,1.7212,17353.2,1.7648,20152.0,0.0,20344.0,2.704,5.0148,3.9288,0.5124,0.5004,2.7896
instance_454,4.0,3240.0,11724.0,3080.0,11568.0,0.2076,0.054,1.0648,1.966,2.5656,0.0,4.0,3.7396,0.0156,0.536,0.0104,0.026,2.1388,0.0,0.3776,3.7744,0.0156,1.2404,0.004,0.0372,10.308,0.9508,0.698,0.0,4.0,12.484,0.0076,1.7136,0.0012,0.0208,8.928,2.0264,0.03,1.272,0.0084,0.0748,0.0228,1.1444,0.0056,0.0484,11.7452,0.5088,1.1876,0.2224,1.7144,10.1796,16.8844,0.3932,16.0,20.0,2.1128,15256.0,0.0648,14752.0,15512.0,15512.0,14752.0,15500.0,15100.0,15272.0,127.016,0.1832,119.228,136.304,136.304,119.228,135.068,123.7,124.828,1.5736,2.3076,0.0012,4.0,2.8156,0.3416,2.2312,0.7956,1.5608,0.4568,2.4312,0.0152,1.6292,0.8352,0.1444,0.624,0.248,0.3968,116.04,0.9096,664.64,0.2244,664.0,616.0,712.0,3.3208,0.8356,3.3964,0.1196,88.804,0.7992,664.4,0.2292,664.0,616.0,712.0,0.96,1.4336,3.3328,0.1112,1.1268,2.0516
instance_456,4.0,656000.0,3200000.0,49048.0,1988000.0,49.42,2.4432,0.0988,0.93,6.1304,0.0,4.0,6.2648,0.002,11.2076,0.0008,0.1928,6.6956,0.0,2.6812,3.0036,0.002,7.688,0.0,0.0236,22.84,1.6144,1.2384,0.0,3.9636,17.0128,0.0012,10.4272,0.0,0.022,17.5764,3.1876,0.0016,6.7968,0.0,0.0172,?,?,?,?,?,?,?,?,?,?,62.876,0.1144,60.0,64.0,2.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7496,1.8884,0.0,4.0,3.9156,0.528,3.8012,1.728,3.4004,0.6032,4.5104,0.0,2.0,1.8028,0.0008,1.1848,0.0448,0.2608,1708.0,5.5396,12093.2,2.6676,15970.0,0.0,15976.0,39.1632,2.9272,3.978,0.058,3367.32,1.0532,13515.2,1.9604,16196.0,0.0,16352.0,37.3812,2.7356,3.9916,0.0332,1.4312,3.3292
instance_457,4.0,180.0,302400.0,180.0,302400.0,0.0,0.0,0.0024,4.0,0.0,4.0,4.0,0.0,1.0668,0.0,1.0668,1.0668,0.0,0.0,0.0,0.0,1.0668,0.0,1.0668,1.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.5332,0.0,0.5332,0.5332,0.0,2.0,0.0024,0.0,0.0024,0.0024,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9952,0.0,1.9952,1.9952,1.9952,1.9952,1.9952,1.9952,1.9952,0.0412,78.892,10.622,1.4424,12.0,8.0,16.0,28.5408,4.8876,3.7096,1.1164,0.0172,86.72,10.6808,1.506,12.0,8.0,16.0,27.3512,6.9836,3.7072,1.1196,3.9944,3.9972
instance_458,4.0,144.0,60480.0,144.0,60480.0,0.0,0.0,0.0096,4.0,0.0,4.0,4.0,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.0,0.0,0.0,1.3332,0.0,1.3332,1.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.6668,0.0,0.6668,0.6668,0.0,2.0,0.0092,0.0,0.0092,0.0092,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9988,0.0,1.9988,1.9988,1.9988,1.9988,1.9988,1.9988,1.9988,0.0,0.0,6.5016,1.7792,4.0,4.0,12.0,8.9116,8.3076,1.9928,4.0152,0.0,0.0,6.5012,1.816,4.0,4.0,12.0,8.374,7.9664,1.9636,4.074,4.0,4.0
instance_459,4.0,1356.0,9664.0,1356.0,9664.0,0.0,0.0,0.5612,1.4864,3.2544,0.0,4.0,6.5876,0.0524,0.54,0.0472,0.0708,3.296,0.0,0.0,0.0,0.0524,1.1252,0.0396,0.0992,5.0312,0.0888,0.1816,0.0,0.8,2.8172,0.0132,0.834,0.0048,0.0216,7.5988,1.0332,0.0144,0.4544,0.01,0.0184,0.0824,1.0408,0.0528,0.1572,10.3608,1.8096,0.6648,1.2048,2.5864,11.6848,24.0828,0.0948,24.0,28.0,0.4032,9200.4,1.7236,1696.0,13664.0,13664.0,1696.0,11604.0,6424.0,11092.0,114.94,1.566,18.0284,169.172,169.172,18.0284,135.548,96.1,130.648,0.1604,5.9016,0.0,1.302,0.6736,0.0032,0.1356,0.0296,0.052,0.4088,0.6532,0.3248,0.7096,0.4936,0.3376,0.4304,0.3596,0.4036,105.816,0.5512,215.632,0.3932,216.0,188.0,244.0,6.3036,0.4304,3.8516,0.1244,106.0,0.5744,215.48,0.4024,216.0,188.0,244.0,4.0716,1.6508,3.854,0.1344,0.8384,2.0016
instance_461,4.0,280.0,24920.0,280.0,24920.0,0.0,0.0,0.0448,1.2504,2.7172,0.5716,4.0,4.0108,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.1472,0.368,0.4364,15.2068,0.1408,0.1072,0.0064,0.3872,8.5068,0.0236,0.6692,0.0168,0.0332,12.1856,0.2356,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17816.8,0.0776,17504.0,18408.0,18408.0,17504.0,17996.0,17504.0,17672.0,103.724,0.0612,101.912,106.68,106.68,101.912,103.564,103.096,103.372,0.2832,2.9552,0.0136,0.7456,0.6104,0.0436,0.4584,0.0952,0.2392,0.0004,1.3628,0.0,0.0004,0.0004,0.0,0.0004,0.0004,0.0004,34.5468,1.07,48.392,0.822,48.0,36.0,60.0,8.0976,1.2412,3.5184,0.4016,33.7224,1.1332,48.52,0.8312,48.0,36.0,60.0,7.3172,1.6448,3.5104,0.6584,2.726,3.0336
instance_462,4.0,18824.0,350988.0,11136.0,303084.0,2.7616,0.6324,0.1468,1.8436,3.9396,0.0,4.0,4.6244,0.0036,1.618,0.0028,0.0372,3.2116,0.0,2.71,2.8596,0.0036,2.3804,0.0004,0.0088,15.002,1.8992,1.2528,0.0,4.0,13.6872,0.002,2.746,0.0,0.0068,16.9132,2.4828,0.0036,1.9496,0.0004,0.01,?,?,?,?,?,?,?,?,?,?,66.908,0.6472,48.0,88.0,9.2136,7228.8,0.9792,5248.0,10532.0,10532.0,5248.0,7948.0,5424.0,7384.0,86.248,1.1028,56.476,129.712,129.712,56.476,97.88,65.6,88.532,3.598,0.7844,0.014,4.0,3.9864,2.5844,3.9836,3.6732,3.916,0.1168,8.2996,0.0,1.1104,0.6148,0.0,0.038,0.0004,0.0012,623.28,30.1764,4614.0,0.5076,4692.0,4540.0,4824.0,32.5872,1.5984,4.0692,0.8028,52.864,1.1996,4682.8,0.0816,4678.0,4564.0,4808.0,16.2524,1.3312,3.9684,0.0036,1.6444,3.4
instance_465,4.0,4976.0,604000.0,4836.0,596000.0,0.116,0.0332,0.0324,3.9956,0.0316,3.652,4.0,0.4368,0.0096,8.3768,0.0068,0.2384,0.6328,0.0,3.906,3.906,0.0096,0.644,0.0048,0.0124,20.6932,1.4084,0.302,0.5564,2.1408,13.0708,0.0064,0.7972,0.0028,0.0092,19.9132,3.906,0.0308,0.4988,0.0064,0.0324,?,?,?,?,?,?,?,?,?,?,11.7,0.36,8.0,12.0,1.0656,3672.0,5.7504,328.0,14152.0,14152.0,328.0,2028.0,408.0,1444.0,311.624,1.084,261.46,480.08,480.08,261.46,276.392,264.044,276.148,3.6048,0.0776,3.2984,3.758,3.6892,3.5092,3.658,3.5632,3.6128,0.0,49.7,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,1222.64,31.466,2241.36,0.4976,2268.0,2184.0,2352.0,231.016,0.7868,4.0632,0.5296,94.376,0.4168,2285.72,0.1152,2284.0,2188.0,2368.0,240.672,0.4632,3.9996,0.0,3.6132,3.8184
instance_466,4.0,4680.0,16936.0,4444.0,16656.0,0.2124,0.0672,1.0672,1.9512,2.6036,0.0,4.0,3.7396,0.0108,0.5304,0.0072,0.018,2.1292,0.0,0.3796,3.7732,0.0108,1.2548,0.002,0.026,10.4276,0.9792,0.7268,0.0,4.0,12.6676,0.0052,1.7212,0.0,0.0152,8.9904,2.0576,0.0208,1.2744,0.004,0.0508,0.0156,1.1516,0.004,0.0356,11.7996,0.508,1.2312,0.2164,1.6,10.1416,18.6128,0.4092,16.0,20.0,2.582,4116.8,2.0812,2480.0,10420.0,6532.0,2540.0,5136.0,2860.0,3284.0,122.168,0.6244,102.768,167.896,154.152,107.028,135.88,107.796,115.796,1.6372,2.332,0.0,4.0,2.9348,0.3476,2.3644,0.8516,1.5876,0.4888,2.3904,0.0196,2.5256,0.8668,0.1612,0.6704,0.266,0.4484,120.996,0.998,969.0,0.1856,968.0,912.0,1032.0,3.0764,0.8816,3.4,0.098,95.364,0.8244,969.44,0.1896,972.0,912.0,1028.0,0.818,1.266,3.358,0.0884,1.1088,1.9212
instance_467,4.0,800.0,68000.0,800.0,68000.0,0.0,0.0,0.0472,1.2376,2.74,0.5716,4.0,3.9824,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.1576,0.126,0.1552,16.8164,0.1352,0.1036,0.0,0.512,8.6248,0.008,0.7708,0.0036,0.014,12.808,0.234,0.0468,0.0,0.0468,0.0468,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,15584.0,0.1664,14960.0,16560.0,16560.0,14960.0,16560.0,15036.0,15780.0,229.508,0.058,224.132,232.304,232.304,224.132,232.304,229.356,232.24,0.2752,2.948,0.0004,0.962,0.5556,0.0432,0.4008,0.0968,0.252,0.0004,1.4664,0.0,0.0008,0.0008,0.0004,0.0004,0.0004,0.0004,73.008,1.1452,132.432,0.5676,132.0,108.0,156.0,6.546,1.1708,3.55,2.5136,73.088,0.8448,132.008,0.5372,132.0,108.0,156.0,5.0804,1.712,3.468,0.2408,2.52,2.9132
