@RELATION Sora

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_16 NUMERIC
@ATTRIBUTE step_13 NUMERIC
@ATTRIBUTE step_14 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_11 NUMERIC
@ATTRIBUTE step_1 NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_12 NUMERIC
@ATTRIBUTE step_15 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_2 NUMERIC

@DATA
instance_207,1.0,23.416,7.096,12.164,4.128,7.268,8.72,0.656,0.08399999999999996,0.0,0.10399999999999998,0.008000000000000007,6.256,0.18399999999999994,0.33599999999999997,0.32399999999999995,2.252
instance_209,1.0,22.356,6.512,11.568,3.508,6.38,8.08,0.472,0.06000000000000005,0.0,0.07600000000000007,0.008000000000000007,4.004,0.136,0.236,0.244,2.108
instance_210,1.0,53.044,17.516,22.512,14.556,22.884,28.904,3.604,0.2999999999999998,0.0,0.47999999999999954,0.008000000000000007,0.0,1.008,1.984,1.9159999999999995,17.768
instance_211,1.0,40.116,13.616,18.708,10.876,17.116,20.58,2.492,0.2280000000000002,0.0,0.35199999999999987,0.0,0.0,0.6920000000000002,1.3039999999999998,1.392,13.664
instance_213,1.0,38.024,12.872,17.684,9.88,15.748,22.884,2.204,0.22399999999999975,0.0,0.31999999999999984,0.0,0.0,0.6119999999999997,1.2359999999999998,1.1879999999999997,8.768
instance_217,1.0,34.168,8.844,13.98,5.916,9.964,12.584,1.236,0.18799999999999994,0.0,0.248,0.016000000000000014,22.144,0.3919999999999999,0.8,0.732,5.736
instance_218,1.0,38.912,12.864,17.98,9.948,16.096,18.744,2.28,0.2320000000000002,0.0,0.3240000000000003,0.020000000000000018,0.0,0.6080000000000001,1.1480000000000001,1.1560000000000001,12.012
instance_219,1.0,63.768,12.14,17.396,9.116,14.788,18.476,2.08,0.32799999999999985,0.0,0.44799999999999995,0.02400000000000002,0.0,0.7079999999999997,1.2679999999999998,1.392,8.552
instance_220,1.0,70.404,54.876,58.9,47.348,51.304,65.98,1.296,0.796,0.0,1.1039999999999999,0.0040000000000000036,0.0,0.56,17.04,1.268,73.156
instance_222,1.0,0.948,0.416,2.644,2.336,4.912,0.528,0.16,0.08399999999999999,0.17600000000000002,0.088,0.0,0.096,0.036000000000000004,0.023999999999999994,0.12799999999999997,0.628
instance_223,1.0,14.128,6.164,11.204,3.192,5.62,4.144,0.22,0.088,1.524,0.1,0.0,0.512,0.1,0.096,0.148,3.484
instance_224,1.0,34.556,9.732,14.8,6.784,10.144,13.344,0.872,0.352,8.964,0.41600000000000004,0.028000000000000025,2.704,0.45600000000000007,0.668,0.7320000000000001,14.256
instance_225,1.0,38.316,11.244,16.308,8.352,11.724,15.784,0.952,0.252,9.436,0.3440000000000001,0.0,2.7840000000000003,0.40000000000000013,0.6120000000000001,0.6240000000000001,15.844
instance_229,1.0,25.736,7.428,12.428,4.38,7.172,8.936,0.508,0.17999999999999994,4.184,0.244,0.0040000000000000036,1.388,0.248,0.4,0.388,11.812
instance_230,1.0,27.66,8.192,13.152,5.28,8.048,10.216,0.596,0.26,5.044,0.31600000000000006,0.028000000000000025,1.7519999999999998,0.29200000000000004,0.5040000000000001,0.4880000000000001,10.936
instance_231,1.0,28.512,8.228,13.228,5.192,8.164,10.316,0.628,0.23199999999999998,5.4719999999999995,0.28400000000000003,0.008000000000000007,1.8359999999999999,0.30000000000000004,0.5239999999999999,0.4880000000000001,13.868
instance_233,1.0,31.504,8.724,13.772,5.884,9.012,12.192,0.748,0.264,6.744,0.3400000000000001,0.0,2.292,0.3520000000000001,0.6240000000000001,0.5640000000000001,13.132
instance_234,1.0,36.608,11.752,16.728,8.548,11.992,15.756,0.8,0.31200000000000006,7.436000000000001,0.4119999999999999,0.04399999999999993,2.572,0.42399999999999993,0.692,0.716,16.408
instance_235,1.0,34.928,9.472,14.496,6.5,9.86,12.092,0.856,0.356,8.040000000000001,0.43200000000000005,0.02400000000000002,2.7880000000000003,0.5000000000000001,0.7719999999999999,0.7560000000000001,14.66
instance_236,1.0,37.38,10.228,15.328,7.192,10.828,13.368,0.932,0.372,8.732,0.47199999999999986,0.0,3.016,0.4879999999999999,0.7839999999999999,0.7359999999999999,15.76
instance_237,1.0,39.012,10.128,15.148,7.252,10.724,14.044,0.976,0.4159999999999999,9.308,0.544,0.01200000000000001,3.252,0.552,0.8640000000000001,0.804,16.44
instance_238,1.0,42.056,11.408,16.504,8.528,12.088,15.512,1.06,0.34799999999999986,9.847999999999999,0.472,0.0,3.3240000000000003,0.52,0.8479999999999999,0.8319999999999999,16.824
instance_240,1.0,1162.01,979.364,1010.09,990.596,1027.78,1833.61,6.384,3.3279999999999994,0.0,9.668,0.0,0.0,2.724,0.0,0.0,1110.87
instance_241,1.0,32.396,8.328,13.392,5.416,8.424,9.932,0.78,0.17599999999999993,9.284,0.19999999999999996,0.0,5.944,0.3440000000000001,0.9039999999999999,0.472,27.964
instance_243,1.0,22.912,7.396,12.396,4.372,6.672,8.076,0.348,0.17200000000000004,9.235999999999999,0.30400000000000005,0.0,13.107999999999999,0.14800000000000002,0.20000000000000007,0.31600000000000006,6.576
instance_245,1.0,22.232,5.8,10.808,2.796,5.116,4.0,0.18,0.068,3.2399999999999998,0.10799999999999998,0.0040000000000000036,2.972,0.06,0.08800000000000002,0.14,8.564
instance_246,1.0,21.108,5.604,10.62,2.596,5.056,2.988,0.124,0.05199999999999999,0.492,0.06,0.008000000000000007,0.576,0.04400000000000001,0.04400000000000001,0.08399999999999999,0.72
instance_247,1.0,26.36,6.868,11.904,3.848,6.32,7.676,0.364,0.136,1.588,0.15600000000000003,0.008000000000000007,1.924,0.128,0.14,0.244,2.204
instance_248,1.0,27.34,7.144,12.104,4.052,6.596,7.812,0.408,0.14800000000000008,1.7160000000000002,0.172,0.0,2.02,0.14000000000000007,0.15200000000000008,0.304,2.504
instance_249,1.0,140.192,13.52,18.74,10.544,14.46,17.128,1.772,0.6599999999999999,13.472,0.8840000000000001,0.0,13.956,0.5919999999999999,0.9480000000000002,1.348,22.124
instance_250,1.0,76.324,11.544,16.592,8.596,12.016,14.728,1.36,0.5239999999999998,6.367999999999999,0.6039999999999999,0.019999999999999796,7.472,0.5399999999999998,0.5319999999999998,1.1159999999999999,7.368
instance_251,1.0,138.788,13.348,18.612,10.428,14.424,16.824,1.696,0.712,12.776,0.9440000000000002,0.04800000000000004,13.856,0.696,1.0200000000000002,1.4520000000000002,22.156
instance_256,1.0,63.672,9.848,14.908,6.92,10.048,12.964,1.028,0.4119999999999999,6.568,0.532,0.02400000000000002,7.075999999999999,0.3679999999999999,0.5680000000000001,0.8559999999999999,6.332
instance_257,1.0,17.628,8.788,13.624,5.788,8.2,7.424,0.74,0.3600000000000001,1.208,0.4159999999999999,0.008000000000000007,1.336,0.30000000000000004,0.244,0.6200000000000001,51.116
instance_258,1.0,40.632,10.884,15.86,7.72,10.68,12.076,1.232,0.6439999999999999,2.636,0.776,0.0040000000000000036,2.952,0.548,0.3920000000000001,1.1159999999999999,67.332
instance_259,1.0,33.944,9.716,14.608,6.688,9.34,10.508,0.976,0.4119999999999999,1.936,0.504,0.0,2.12,0.45599999999999996,0.28400000000000003,0.9199999999999999,48.62
instance_260,1.0,56.776,7.936,13.048,4.908,8.868,10.848,1.328,0.29200000000000004,16.64,0.3639999999999999,0.0,20.572,0.4159999999999999,0.9200000000000002,0.6559999999999999,3.588
instance_261,1.0,210.74,11.044,16.052,8.1,12.4,34.268,1.932,0.9119999999999999,0.0,0.98,0.008000000000000007,0.0,0.956,0.0,1.564,10.088
instance_262,1.0,2133.88,23.04,27.692,20.012,29.356,111.148,5.512,2.452000000000001,0.0,2.5599999999999996,0.11600000000000055,0.0,2.9480000000000013,0.0,4.452000000000001,21.936
instance_263,1.0,1708.48,22.452,27.784,19.416,28.384,115.024,5.14,2.404,0.0,2.5200000000000005,0.13600000000000012,0.0,2.708,0.0,4.340000000000001,23.132
instance_268,1.0,157.084,19.752,24.764,16.916,20.712,23.352,3.088,1.4159999999999995,10.256,1.6079999999999997,0.03600000000000003,11.7,1.0839999999999996,1.4159999999999995,2.6879999999999997,51.768
instance_269,1.0,88.748,27.86,33.18,24.928,36.372,97.136,4.696,0.8559999999999999,0.0,17.695999999999998,0.04400000000000048,0.0,2.6240000000000006,0.0,3.476000000000001,300.668
instance_271,1.0,21.364,5.952,10.992,2.912,5.712,7.352,0.384,0.05199999999999999,15.604,0.068,0.008000000000000007,12.648,0.128,0.356,0.16000000000000003,1.044
instance_272,1.0,21.332,5.928,10.92,2.92,5.74,6.9,0.384,0.055999999999999994,15.620000000000001,0.068,0.008000000000000007,12.632,0.128,0.356,0.16000000000000003,0.976
instance_273,1.0,21.34,5.928,10.952,2.928,5.672,6.916,0.388,0.043999999999999984,15.424,0.055999999999999994,0.0040000000000000036,12.56,0.12,0.344,0.12,0.968
instance_274,1.0,21.364,5.98,10.964,2.924,5.748,7.124,0.388,0.04799999999999999,15.612,0.064,0.0040000000000000036,12.596,0.124,0.352,0.15600000000000003,0.952
instance_276,1.0,21.384,5.912,10.924,2.908,5.712,7.044,0.384,0.043999999999999984,15.408,0.055999999999999994,0.0040000000000000036,12.464,0.124,0.352,0.10799999999999998,0.932
instance_278,1.0,21.356,5.92,10.944,2.908,5.712,7.048,0.396,0.03999999999999998,15.511999999999999,0.055999999999999994,0.0,12.596,0.11599999999999999,0.33999999999999997,0.14,0.932
instance_279,1.0,21.356,5.916,10.944,2.916,5.724,7.036,0.388,0.03999999999999998,15.452,0.055999999999999994,0.0,12.504,0.11599999999999999,0.32799999999999996,0.12,0.948
instance_280,1.0,21.364,5.924,10.948,2.94,5.74,7.044,0.396,0.03999999999999998,15.556,0.055999999999999994,0.0,12.607999999999999,0.11599999999999999,0.33999999999999997,0.14,0.948
instance_282,1.0,20.308,5.228,10.252,2.216,4.568,2.048,0.108,0.008000000000000007,3.256,0.011999999999999997,0.0,2.524,0.02800000000000001,0.084,0.024000000000000007,0.24
instance_283,1.0,21.364,5.912,10.936,2.924,5.772,6.996,0.384,0.04799999999999999,15.368,0.06,0.0040000000000000036,12.516,0.124,0.344,0.132,0.952
instance_284,1.0,21.38,5.916,10.948,2.916,5.752,7.136,0.392,0.03199999999999997,15.58,0.04799999999999999,0.0,12.768,0.11599999999999999,0.32399999999999995,0.10799999999999998,0.94
instance_285,1.0,20.292,5.212,10.24,2.2,4.572,1.668,0.104,0.008000000000000007,2.968,0.01200000000000001,0.0,2.284,0.02800000000000001,0.08,0.02800000000000001,0.228
instance_286,1.0,20.316,5.268,10.252,2.24,4.644,2.0,0.108,0.0040000000000000036,3.2439999999999998,0.011999999999999997,0.0,2.504,0.024000000000000007,0.08,0.020000000000000004,0.236
instance_288,1.0,35.848,11.728,16.816,8.76,13.284,21.068,1.336,0.1399999999999999,0.0,2.5599999999999996,0.0,0.0,0.6239999999999999,10.491999999999999,0.784,237.96
instance_290,1.0,73.716,26.452,31.68,22.96,32.184,73.756,3.776,0.54,0.0,12.208,0.0,0.0,1.7480000000000002,0.0,2.2560000000000002,682.72
instance_293,1.0,20.172,5.044,0.616,2.028,4.3,0.78,0.024,0.004,2.696,0.004,0.004,1.76,0.008,0.044000000000000004,0.008,0.052
instance_294,1.0,20.224,5.044,0.732,2.032,4.3,0.744,0.024,0.004,2.752,0.004,0.004,1.8519999999999999,0.008,0.04,0.008,0.06
instance_295,1.0,20.14,5.028,0.912,2.052,4.304,0.896,0.024,0.004,2.796,0.008,0.004,1.892,0.008,0.047999999999999994,0.008,0.072
instance_296,1.0,20.104,5.048,0.932,2.056,4.292,0.904,0.028,0.0,2.796,0.004,0.0,1.896,0.004,0.044,0.004,0.06
instance_299,1.0,20.208,5.052,1.06,2.056,4.324,1.064,0.028,0.004,3.444,0.004,0.0,2.304,0.007999999999999997,0.052000000000000005,0.007999999999999997,0.068
instance_301,1.0,20.16,5.048,0.992,2.056,4.344,0.972,0.032,0.0,3.468,0.0,0.0,2.284,0.003999999999999997,0.044,0.003999999999999997,0.068
instance_302,1.0,20.144,5.04,1.288,2.064,4.316,1.084,0.032,0.0,2.932,0.003999999999999997,0.0,2.012,0.003999999999999997,0.048,0.008,0.064
instance_303,1.0,20.136,5.04,1.276,2.056,4.364,1.072,0.028,0.004,2.908,0.004,0.0,2.016,0.007999999999999997,0.052000000000000005,0.012,0.064
instance_304,1.0,20.208,5.056,1.276,2.06,4.352,1.08,0.028,0.004,2.848,0.004,0.0,1.96,0.012,0.048,0.007999999999999997,0.072
instance_306,1.0,20.188,5.044,1.352,2.06,4.404,0.996,0.032,0.0,2.2239999999999998,0.003999999999999997,0.0,1.568,0.003999999999999997,0.039999999999999994,0.003999999999999997,0.068
instance_307,1.0,20.148,5.06,1.676,2.06,4.344,1.112,0.032,0.003999999999999997,2.32,0.003999999999999997,0.0,1.648,0.008,0.052000000000000005,0.008,0.08
instance_309,1.0,20.14,5.2,2.104,2.064,4.444,1.356,0.036,0.0040000000000000036,2.48,0.0040000000000000036,0.0,1.756,0.008,0.060000000000000005,0.012000000000000004,0.096
instance_310,1.0,20.252,5.052,2.136,2.068,4.404,1.34,0.036,0.0040000000000000036,2.476,0.0040000000000000036,0.0,1.74,0.008,0.060000000000000005,0.012000000000000004,0.092
instance_311,1.0,20.236,5.056,2.072,2.064,4.364,1.34,0.036,0.0,2.456,0.0040000000000000036,0.0,1.716,0.008,0.056,0.008,0.092
instance_312,1.0,20.144,5.092,2.752,2.076,4.412,1.612,0.04,0.008,4.016,0.008,0.0,2.7279999999999998,0.016,0.07600000000000001,0.016,0.116
instance_313,1.0,20.144,5.088,2.784,2.076,4.436,1.616,0.04,0.003999999999999997,4.024,0.008,0.0,2.776,0.011999999999999997,0.08399999999999999,0.016,0.108
instance_314,1.0,20.216,5.084,2.812,2.076,4.392,1.74,0.04,0.008,4.024,0.008,0.0,2.7319999999999998,0.016,0.08399999999999999,0.016,0.12
instance_315,1.0,20.164,5.092,2.836,2.076,4.468,1.78,0.044,0.0040000000000000036,4.096,0.0040000000000000036,0.0,2.808,0.012000000000000004,0.084,0.012000000000000004,0.128
instance_317,1.0,20.196,5.108,3.524,2.108,4.416,1.808,0.048,0.008,5.448,0.008,0.0,3.66,0.011999999999999997,0.09599999999999999,0.016,0.124
instance_318,1.0,20.764,5.484,10.512,2.488,4.936,2.28,0.096,0.04799999999999999,0.528,0.068,0.0040000000000000036,0.548,0.04799999999999999,0.023999999999999994,0.07999999999999999,0.588
instance_319,1.0,21.504,5.824,10.828,2.82,5.216,3.648,0.148,0.07600000000000001,1.264,0.10400000000000001,0.0040000000000000036,1.1520000000000001,0.068,0.04000000000000001,0.12000000000000002,1.088
instance_321,1.0,21.416,5.796,10.824,2.8,5.14,3.656,0.14,0.06799999999999998,0.588,0.09599999999999997,0.003999999999999976,0.588,0.06799999999999998,0.03199999999999997,0.128,0.864
instance_322,1.0,21.372,5.812,10.784,2.76,5.16,2.244,0.136,0.07199999999999998,0.892,0.09999999999999998,0.0,0.8119999999999999,0.064,0.035999999999999976,0.124,0.944
instance_323,1.0,5.696,5.408,10.428,2.408,4.776,1.108,0.1,0.05199999999999999,0.18799999999999997,0.068,0.00399999999999999,0.224,0.043999999999999984,0.027999999999999997,0.07999999999999999,0.56
instance_324,1.0,20.656,5.448,10.484,2.456,4.92,1.948,0.092,0.048000000000000015,0.54,0.064,0.0040000000000000036,0.552,0.04000000000000001,0.024000000000000007,0.068,0.572
instance_325,1.0,20.708,5.484,10.48,2.464,4.864,1.32,0.088,0.04400000000000001,0.5880000000000001,0.06,0.0,0.5840000000000001,0.04000000000000001,0.024000000000000007,0.07200000000000001,0.632
instance_326,1.0,0.14,5.088,0.132,2.032,4.98,0.076,0.016,0.004,0.012,0.004,0.0,0.016,0.004,0.0,0.008,0.044
instance_327,1.0,0.216,5.028,0.152,2.048,4.828,0.092,0.02,0.004,0.02,0.008,0.0,0.023999999999999997,0.004,0.0,0.012,0.056
instance_328,1.0,0.724,5.048,0.664,2.068,4.756,0.176,0.024,0.011999999999999997,0.024,0.008,0.0,0.027999999999999997,0.008,0.004,0.011999999999999997,0.076
instance_329,1.0,1.244,5.056,0.708,2.072,4.8,0.192,0.024,0.011999999999999997,0.032,0.011999999999999997,0.0,0.036,0.008,0.004,0.016,0.08
instance_330,1.0,21.208,5.736,10.748,2.748,5.176,2.548,0.128,0.068,1.2999999999999998,0.096,0.0040000000000000036,1.1560000000000001,0.064,0.036000000000000004,0.10799999999999998,0.968
instance_331,1.0,20.756,5.5,10.508,2.504,4.908,1.532,0.1,0.04799999999999999,0.588,0.064,0.0,0.608,0.043999999999999984,0.01999999999999999,0.07599999999999998,0.556
instance_332,1.0,24.548,7.368,12.404,4.34,7.292,9.148,0.44,0.068,0.0,1.608,0.016000000000000014,0.0,0.26399999999999996,2.62,0.288,93.232
instance_333,1.0,66.564,9.616,14.744,6.604,9.604,11.38,1.064,0.52,1.7879999999999998,0.6039999999999999,0.0,2.02,0.504,0.3839999999999999,0.56,4.784
instance_334,1.0,131.528,11.476,16.54,8.772,11.952,14.328,1.564,0.3759999999999999,2.76,0.492,0.0,3.072,0.35599999999999987,0.5800000000000001,0.8119999999999998,6.876
instance_335,1.0,109.964,10.564,15.692,7.732,10.992,13.12,1.152,0.524,2.0360000000000005,0.6120000000000001,0.0,2.3200000000000003,0.504,0.4560000000000002,0.8720000000000001,6.024
instance_336,1.0,0.68,5.04,0.372,2.036,4.72,0.128,0.016,0.004,0.019999999999999997,0.008,0.0,0.024,0.004,0.004,0.008,0.048
instance_337,1.0,20.208,5.156,2.536,2.108,4.524,0.344,0.036,0.008,0.62,0.016,0.0,0.6639999999999999,0.008,0.008,0.016,0.152
instance_338,1.0,23.624,6.204,11.228,3.212,5.568,3.02,0.248,0.11199999999999999,0.8919999999999999,0.15200000000000002,0.0,0.9199999999999999,0.09200000000000003,0.08000000000000002,0.192,3.044
instance_339,1.0,22.904,7.096,12.044,4.08,7.004,8.624,0.4,0.023999999999999966,0.0,0.10399999999999998,0.0,18.536,0.14,1.1440000000000001,0.124,21.692
instance_340,1.0,20.276,5.16,10.188,2.168,4.668,1.024,0.068,0.016,0.6080000000000001,0.016,0.0,0.512,0.016,0.027999999999999997,0.023999999999999994,0.196
instance_341,1.0,20.268,5.164,10.192,2.172,4.656,1.032,0.068,0.016,0.6279999999999999,0.01999999999999999,0.00399999999999999,0.532,0.023999999999999994,0.03599999999999999,0.032,0.2
instance_342,1.0,20.28,5.176,10.188,2.164,4.668,1.04,0.068,0.011999999999999997,0.6120000000000001,0.016,0.0,0.512,0.01999999999999999,0.032,0.027999999999999997,0.204
instance_344,1.0,20.324,5.196,10.2,2.2,4.76,1.148,0.072,0.01200000000000001,0.644,0.016,0.0,0.54,0.020000000000000004,0.032,0.02800000000000001,0.228
instance_347,1.0,307.376,27.564,32.928,24.848,30.688,35.184,4.604,2.0679999999999996,0.0,3.0119999999999996,0.19599999999999973,0.0,2.0919999999999996,2.0,4.4159999999999995,23.228
instance_348,1.0,385.516,29.228,34.52,26.664,32.544,37.944,4.944,2.1399999999999997,0.0,3.104,0.1200000000000001,0.0,2.0839999999999996,2.048,4.420000000000001,24.88
instance_349,1.0,397.984,31.22,36.208,28.372,34.736,41.248,5.22,2.332,0.0,3.436000000000001,0.2240000000000002,0.0,2.3920000000000003,2.2880000000000003,4.972,26.68
instance_351,1.0,42.024,9.164,14.2,6.188,9.112,10.72,0.924,0.388,2.032,0.4959999999999999,0.0040000000000000036,2.2800000000000002,0.42800000000000005,0.33199999999999996,0.6,5.632
instance_354,1.0,49.784,9.96,15.02,7.068,10.008,12.072,1.048,0.46399999999999997,2.596,0.5919999999999999,0.028000000000000025,3.08,0.46399999999999997,0.3759999999999999,0.704,6.164
instance_356,1.0,57.008,10.012,15.088,7.076,10.348,12.64,1.24,0.268,2.9479999999999995,0.3320000000000001,0.02400000000000002,3.436,0.248,0.484,0.552,6.12
instance_357,1.0,38.136,7.032,12.06,4.044,6.976,8.192,0.572,0.17600000000000005,3.084,0.18800000000000006,0.0,1.892,0.276,0.3440000000000001,0.404,24.824
instance_361,1.0,12.82,5.008,0.08,2.012,4.5,0.136,0.012,0.0,0.15999999999999998,0.0,0.0,0.116,0.004,0.008,0.004,0.032
instance_363,1.0,0.184,4.996,0.032,2.016,4.844,0.032,0.008,0.004,0.012,0.0,0.0,0.012,0.004,0.0,0.0,0.004
instance_366,1.0,22.228,6.268,11.292,3.228,5.732,6.78,0.224,0.07999999999999999,14.799999999999999,0.096,0.0040000000000000036,4.359999999999999,0.096,0.13599999999999998,0.148,1.588
instance_368,1.0,20.528,5.372,10.396,2.384,4.848,5.668,0.136,0.011999999999999983,14.856000000000002,0.01999999999999999,0.0,4.08,0.03999999999999998,0.092,0.03999999999999998,0.608
instance_371,1.0,21.816,6.464,11.496,3.468,6.192,7.724,0.32,0.05199999999999999,0.0,0.068,0.0040000000000000036,27.068,0.12,0.27999999999999997,0.136,1.82
instance_373,1.0,73.528,22.812,27.892,20.004,29.824,33.452,5.008,0.5880000000000001,0.0,0.7999999999999998,0.06400000000000006,0.0,1.3239999999999998,3.111999999999999,1.8600000000000003,25.756
instance_376,1.0,1832.42,14.948,19.812,12.136,18.124,21.96,3.62,1.7080000000000002,0.0,1.88,0.05600000000000005,0.0,1.3919999999999995,0.9319999999999995,3.4559999999999995,12.396
instance_378,1.0,15.664,5.456,7.488,2.456,5.06,1.028,0.068,0.03599999999999999,0.16,0.048,0.00399999999999999,0.18,0.032,0.01999999999999999,0.06,0.904
instance_380,1.0,37.816,13.604,18.712,10.564,12.952,14.576,0.536,0.2839999999999999,0.0,1.204,0.0,0.0,0.244,0.15599999999999992,0.5999999999999999,9.884
instance_381,1.0,16.352,5.28,10.308,2.28,4.892,0.848,0.084,0.044,0.16399999999999998,0.05600000000000001,0.0,0.18,0.03599999999999999,0.023999999999999994,0.06399999999999999,0.96
instance_384,1.0,20.684,5.276,4.42,2.312,4.548,5.612,0.088,0.008000000000000007,0.0,0.07600000000000001,0.0,38.284,0.024000000000000007,1.8479999999999999,0.024000000000000007,0.56
instance_387,1.0,27.204,5.572,10.612,2.624,4.972,9.664,0.16,0.015999999999999986,0.0,0.18399999999999997,0.0,0.0,0.04000000000000001,4.708,0.04799999999999999,1.076
instance_389,1.0,31.352,5.624,10.648,2.628,5.068,9.876,0.164,0.015999999999999986,0.0,0.17600000000000002,0.0,0.0,0.036000000000000004,4.732,0.03999999999999998,1.216
instance_390,1.0,5.62,5.22,6.668,2.224,4.692,0.544,0.052,0.028000000000000004,0.14,0.036,0.0,0.152,0.019999999999999997,0.012000000000000004,0.04,0.976
instance_391,1.0,13.284,8.176,13.124,4.928,7.504,6.464,0.636,0.30799999999999994,0.9800000000000001,0.356,0.01200000000000001,1.104,0.264,0.18399999999999994,0.5119999999999999,46.644
instance_392,1.0,23.28,9.2,14.184,6.156,8.604,9.46,0.832,0.392,1.6480000000000001,0.44400000000000006,0.008000000000000007,1.8280000000000003,0.33599999999999997,0.28000000000000014,0.684,52.796
instance_393,1.0,10.484,7.304,12.304,4.264,6.628,5.132,0.484,0.236,0.784,0.28,0.008000000000000007,0.8520000000000001,0.20799999999999996,0.14800000000000002,0.40800000000000003,19.068
instance_394,1.0,0.608,5.012,0.412,2.032,4.876,0.104,0.016,0.004,0.024,0.004,0.0,0.027999999999999997,0.0,0.0,0.004,0.064
instance_395,1.0,20.8,5.192,4.764,2.2,4.372,0.904,0.096,0.007999999999999993,11.42,0.023999999999999994,0.0040000000000000036,6.196,0.032,0.04799999999999999,0.032,5.264
instance_396,1.0,871.848,23.184,28.372,20.18,28.432,36.936,4.564,1.612,0.0,1.8239999999999998,0.0519999999999996,0.0,1.4639999999999995,1.5839999999999996,3.3840000000000003,22.592
instance_398,1.0,3.42,5.66,10.7,2.664,5.084,2.0,0.092,0.04000000000000001,0.136,0.048000000000000015,0.0,0.16,0.036000000000000004,0.016,0.068,0.732
instance_399,1.0,3.536,5.676,10.708,2.684,5.1,2.1,0.096,0.04799999999999999,0.136,0.055999999999999994,0.0,0.168,0.04000000000000001,0.020000000000000004,0.07599999999999998,0.74
instance_404,1.0,22.16,6.164,11.172,3.156,5.644,3.492,0.24,0.132,0.552,0.16799999999999998,0.0040000000000000036,0.636,0.11199999999999999,0.07600000000000001,0.21600000000000003,1.192
instance_406,1.0,26.524,7.952,12.98,4.964,7.28,8.356,0.4,0.19999999999999996,0.0,0.23199999999999998,0.0040000000000000036,18.524,0.14400000000000002,0.11599999999999999,0.344,3.076
instance_407,1.0,0.184,5.028,0.944,2.024,4.82,0.104,0.016,0.004,0.019999999999999997,0.004,0.0,0.024,0.004,0.004,0.008,0.028
