@RELATION Mira

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_116 NUMERIC
@ATTRIBUTE feature_117 NUMERIC
@ATTRIBUTE feature_118 NUMERIC
@ATTRIBUTE feature_119 NUMERIC
@ATTRIBUTE feature_120 NUMERIC
@ATTRIBUTE feature_121 NUMERIC
@ATTRIBUTE feature_122 NUMERIC
@ATTRIBUTE feature_123 NUMERIC
@ATTRIBUTE feature_124 NUMERIC
@ATTRIBUTE feature_125 NUMERIC
@ATTRIBUTE feature_126 NUMERIC
@ATTRIBUTE feature_127 NUMERIC
@ATTRIBUTE feature_128 NUMERIC
@ATTRIBUTE feature_129 NUMERIC
@ATTRIBUTE feature_130 NUMERIC
@ATTRIBUTE feature_131 NUMERIC
@ATTRIBUTE feature_132 NUMERIC
@ATTRIBUTE feature_133 NUMERIC
@ATTRIBUTE feature_134 NUMERIC
@ATTRIBUTE feature_135 NUMERIC
@ATTRIBUTE feature_136 NUMERIC
@ATTRIBUTE feature_137 NUMERIC
@ATTRIBUTE feature_138 NUMERIC
@ATTRIBUTE feature_139 NUMERIC
@ATTRIBUTE feature_140 NUMERIC
@ATTRIBUTE feature_141 NUMERIC
@ATTRIBUTE feature_142 NUMERIC
@ATTRIBUTE feature_143 NUMERIC

@DATA
instance_112,1.0,1.0,6400.0,479.0,32000.0,0.0,0.0,0.0,0.00948528,0.0561219,0.499347,-80.0,6400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6400.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,80.0,0.0,-512.0,-512.0,66.8058,60.0,4.35412,68.0,5.0,5.0,0.0,0.0,66.8058,4.35412,5.0,0.0,0.8025,0.492212,0.0869158,4.85485,1.0,0.0,0.2,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,66.8058,60.0,4.35412,68.0,5.0,5.0,0.0,0.0,66.8058,4.35412,5.0,0.0,0.8025,0.492212,0.0869158,4.85485,1.0,0.0,0.2,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,475.0,6400.0,32014.0,474.0,0.0,0.0,0.0,0.0,0.0
instance_113,1.0,1.0,1380.0,1714.0,16610.0,0.0,0.0,0.0,0.0205767,0.086948,0.5,42.0,1380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1380.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.256709,3.40172,-512.0,-512.0,-512.0,-512.0,9.69078,2.0,2.2923,26.0,12.0362,12.0,0.198006,6.0,5.28005,4.45624,6.55797,0.796058,0.590568,0.651109,0.0281254,7.29466,0.913043,0.281771,0.0795958,0.0317612,0.267894,0.0884789,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,9.69078,2.0,2.2923,26.0,12.0362,12.0,0.198006,6.0,5.28005,4.45624,6.55797,0.796058,0.590568,0.651109,0.0281254,7.29466,0.913043,0.281771,0.0795958,0.0317612,0.267894,0.0884789,1.0,1887.0,10.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,904.0,1380.0,10794.0,3912.0,10.0,0.0,0.0,0.0,0.0
instance_115,1.0,1.0,19846.0,18329.0,120512.0,0.0,0.0,0.0,0.010927,0.0593727,0.5,0.0,19846.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19846.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.279713,2.14865,0.159236,2.29783,0.0,0.0,6.57494,5.0,1.0319,12.0,6.07236,5.0,0.503516,8.0,10.5875,6.22034,9.77824,2.23047,0.894441,0.228132,0.0736269,2.97524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,6.57494,5.0,1.0319,12.0,6.07236,5.0,0.503516,8.0,10.5875,6.22034,9.77824,2.23047,0.894441,0.228132,0.0736269,2.97524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.07,-512.0,18125.0,19726.0,120149.0,62644.0,0.0,0.0,0.0,0.0,0.0
instance_117,1.0,1.0,1200.0,1015.0,4875.0,0.0,0.0,0.0,0.0415278,0.13621,0.5,0.0,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.333333,1.69031,1.25,0.52915,-0.970803,-0.247093,4.80296,3.0,1.07802,13.0,4.0625,2.0,0.795103,10.0,1.84729,3.44728,1.5625,2.43672,0.931373,0.204113,0.00323592,21.3017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,4.80296,3.0,1.07802,13.0,4.0625,2.0,0.795103,10.0,1.84729,3.44728,1.5625,2.43672,0.931373,0.204113,0.00323592,21.3017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4742.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,970.0,525.0,3300.0,710.0,0.0,0.0,0.0,2.0,3.0
instance_118,1.0,1.0,45390.0,18804.0,138890.0,0.0,0.0,0.0,0.000711765,0.0187602,0.5,33.0,15640.0,0.0,29750.0,0.0,0.0,0.344569,0.0,0.655431,0.0,0.0,15640.0,0.344569,0.0,0.0,2.0,2.0,0.0,0.0,0.440785,2.77169,0.0178137,15.0974,-512.0,-512.0,4.22197,2.0,2.98036,6.0,5.07609,5.0,0.437853,1.0,-115.178,-2.78358,-138.478,-9.74605,0.759275,0.427706,0.308689,2.74005,0.0108696,0.103689,0.00041806,0.00398804,0.0021317,0.0203351,3.16422,2.0,9.88228,7.0,2.0,2.0,0.489898,2.0,1.64539,19.0458,1.04,0.188422,1.0,0.0,8.40852e-05,137.124,0.0,0.0,0.0,0.0,0.0,0.0,7.38619,4.0,5.07788,10.0,3.05993,3.0,0.690814,4.0,-113.532,-2.83889,-47.0337,-16.9027,0.839517,0.343551,0.308617,2.73941,0.00374532,0.0610843,0.000144051,0.0023494,0.000734517,0.0119796,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.12,-512.0,18633.0,29920.0,120870.0,13820.0,0.0,0.0,0.0,0.0,0.0
instance_119,1.0,1.0,23970.0,9576.0,72590.0,0.0,0.0,0.0,8.70588e-06,0.000406708,0.037,31.0,8500.0,0.0,15470.0,0.0,0.0,0.35461,0.0,0.64539,0.0,0.0,8500.0,0.35461,0.0,0.0,2.0,2.0,0.0,0.0,0.440721,2.76412,0.019196,14.2953,-512.0,-512.0,4.34942,2.0,2.97218,6.0,4.9,5.0,0.280566,1.0,-121.784,-2.69699,-137.2,-7.15306,0.761593,0.431247,0.326584,2.6544,0.02,0.14,0.00142857,0.01,0.00534522,0.0374166,3.23099,2.0,9.95132,7.0,2.0,2.0,0.480384,2.0,1.73977,18.5206,1.07692,0.247436,1.0,0.0,0.000165115,97.8519,0.0,0.0,0.0,0.0,0.0,0.0,7.58041,4.0,5.08651,10.0,3.02837,3.0,0.589839,4.0,-120.044,-2.75098,-47.9574,-12.2639,0.841062,0.34571,0.326442,2.65324,0.0070922,0.083916,0.000506586,0.005994,0.00189547,0.0224275,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.05,-512.0,9405.0,15640.0,61710.0,9274.0,0.0,0.0,0.0,0.0,0.0
instance_120,1.0,1.0,5912.0,2414.0,20440.0,0.0,0.0,0.0,0.0222159,0.0905,0.5,28.0,5792.0,0.0,120.0,0.0,0.0,0.979702,0.0,0.0202977,0.0,0.0,5792.0,0.979702,0.0,0.0,2.0,2.0,0.0,0.0,0.232308,9.85075,0.0878685,9.41542,-512.0,-512.0,8.3778,4.0,1.88649,8.0,3.49171,4.0,0.502507,3.0,-130.307,-2.59334,-54.3094,-13.6635,0.848221,0.33265,0.322681,2.55375,0.00552486,0.0741238,0.000276243,0.00370619,0.0012354,0.0165746,0.089478,0.0,3.8914,0.0,1.8,2.0,0.222222,1.0,0.04971,4.37226,1.0,0.894427,0.0,7614070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46727,4.0,1.87328,8.0,3.45737,4.0,0.507306,3.0,-130.257,-2.59444,-53.1867,-13.8103,0.846164,0.339586,0.324312,2.55093,0.00541272,0.0733718,0.000270636,0.00366859,0.00121032,0.0164064,0.0714286,115.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,2228.0,5024.0,18240.0,594.0,0.0,0.0,0.0,0.0,0.0
instance_121,1.0,1.0,16410.0,6904.0,59268.0,0.0,0.0,0.0,0.00267625,0.0283399,0.454545,58.0,16290.0,0.0,120.0,0.0,0.0,0.992687,0.0,0.00731261,0.0,0.0,16290.0,0.992687,0.0,0.0,2.0,2.0,0.0,0.0,0.299448,9.39109,0.0691009,11.6331,-512.0,-512.0,8.55156,4.0,3.2011,8.0,3.62431,4.0,0.482912,3.0,-128.143,-2.62214,-54.3094,-13.6635,0.74064,0.504609,0.317356,2.58094,0.00552486,0.0741238,0.000276243,0.00370619,0.0012354,0.0165746,0.0330243,0.0,6.60486,0.0,1.9,2.0,0.157895,0.0,0.0173812,7.51887,1.0,0.948683,0.0,7304580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58459,4.0,3.19434,8.0,3.6117,4.0,0.484585,3.0,-128.126,-2.62251,-53.9049,-13.7158,0.738998,0.509495,0.318323,2.58427,0.00548446,0.0738538,0.000274223,0.00369269,0.00122636,0.0165142,0.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.07,-512.0,6693.0,15210.0,56250.0,37085.0,0.0,0.0,0.0,0.0,0.0
instance_123,1.0,1.0,5516.0,2354.0,18460.0,0.0,0.0,0.0,0.0154839,0.087982,0.5,28.0082,3488.0,0.0,2028.0,0.0,0.0,0.632342,0.0,0.367658,0.0,0.0,3488.0,0.632342,0.0,0.0,2.0,2.0,0.0,0.0,0.232308,9.85075,0.0909624,9.25207,-512.0,-512.0,4.6763,3.0,1.09061,4.0,3.15596,4.0,0.771593,4.0,-132.975,-2.56863,-89.7431,-10.6368,0.772332,0.413812,0.331005,2.51796,0.00917431,0.0953422,0.000458716,0.00476711,0.00205144,0.0213192,3.16568,1.0,4.23767,6.0,3.67456,4.0,0.181415,1.0,0.188615,72.4248,0.218935,1.8888,0.992761,0.10747,0.00262238,35.5719,0.000189349,4.49081e-05,5.04931e-05,1.36195e-05,9.76038e-05,2.3919e-05,7.84197,4.0,1.98484,8.0,3.34663,4.0,0.595789,4.0,-132.787,-2.5744,-56.6679,-13.4171,0.846164,0.339586,0.332578,2.51409,0.00587092,0.0759398,0.000308629,0.00379592,0.0013331,0.0169792,0.0357038,594.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,2192.0,5024.0,15552.0,594.0,0.0,0.0,0.0,0.0,0.0
instance_124,1.0,1.0,1737.0,1041.0,19308.0,0.0,0.0,0.0,0.0535221,0.126432,0.499249,0.0,1737.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1737.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.21053,0.336781,0.756303,0.567646,-512.0,-512.0,18.5476,16.0,0.306881,18.0,11.1157,11.0,0.515852,18.0,17.0778,0.447106,10.2349,0.60065,0.87027,0.25184,0.0200018,5.24297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,18.5476,16.0,0.306881,18.0,11.1157,11.0,0.515852,18.0,17.0778,0.447106,10.2349,0.60065,0.87027,0.25184,0.0200018,5.24297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,984.0,1713.0,18075.0,5423.0,18.0,0.0,0.0,0.0,0.0
instance_125,1.0,1.0,160.0,132.0,2770.0,0.0,0.0,0.0,0.00625,0.0559017,0.5,1.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.975309,0.226437,0.0,0.0,-512.0,-512.0,20.9848,2.0,1.37,62.0,17.3125,18.0,0.38668,18.0,0.0,140130000000.0,0.0,167119000000.0,1.0,0.0,0.11049,5.08996,1.0,0.0,0.0830349,0.0802012,0.269163,0.102889,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,20.9848,2.0,1.37,62.0,17.3125,18.0,0.38668,18.0,0.0,140130000000.0,0.0,167119000000.0,1.0,0.0,0.11049,5.08996,1.0,0.0,0.0830349,0.0802012,0.269163,0.102889,1.0,22511.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,128.0,160.0,2668.0,80.0,0.0,0.0,0.0,0.0,0.0
instance_127,1.0,1.0,4860.0,11574.0,248310.0,0.0,0.0,0.0,0.0135064,0.0681552,0.5,-243.0,2430.0,0.0,2430.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2430.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,338.015,1.92466,-512.0,-512.0,-512.0,-512.0,0.839813,0.0,1.87921,1.0,4.0,4.0,0.0,0.0,334.561,1.94371,1593.5,0.00140714,0.999167,0.00117949,0.000553594,46.5814,0.0,0.0,0.0,0.0,0.0,0.0,20.6143,25.0,0.662416,34.0,98.1852,101.0,0.417873,118.0,20.6143,0.662416,98.1852,0.417873,0.177135,0.656857,0.00334205,17.95,1.0,0.0,0.0130843,0.00795814,0.110231,0.0305532,21.4541,25.0,0.601954,33.0,51.0926,27.0,1.08258,132.0,355.175,1.84296,845.843,0.884587,0.20175,0.897152,1.19977,1.73879,0.5,0.5,0.00654217,0.00862937,0.0551154,0.0591985,0.958848,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.06,-512.0,11574.0,4860.0,248310.0,900.0,0.0,0.0,0.0,0.0,0.0
instance_128,1.0,1.0,91670.0,65.0,258309.0,0.0,0.0,0.0,7.41418e-05,0.00480886,0.481214,11754.9,91670.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91670.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2227.5,0.777122,-512.0,-512.0,128.72,1.38897,3973.98,2980.0,1.17543,4043.0,2.81781,3.0,0.27748,2.0,1015070.0,1.36705,719.754,0.391882,0.27125,3.19313,0.404366,1.42479,127.411,18.2776,48.2913,13.5807,77.732,13.8928,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,3973.98,2980.0,1.17543,4043.0,2.81781,3.0,0.27748,2.0,1015070.0,1.36705,719.754,0.391882,0.27125,3.19313,0.404366,1.42479,127.411,18.2776,48.2913,13.5807,77.732,13.8928,0.0,0.0,0.0,4.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.21,-512.0,60.0,23190.0,77775.0,-512.0,0.0,0.0,4.0,11.0,0.0
instance_129,1.0,1.0,888.0,83.0,2568.0,0.0,0.0,0.0,0.016065,0.0699915,0.499795,23.26,840.0,0.0,48.0,0.0,0.0,0.945946,0.0,0.0540541,0.0,0.0,840.0,0.945946,0.0,0.0,2.0,2.0,0.0,0.0,32.1875,0.842367,1.0,0.0,-512.0,-512.0,30.3614,35.0,0.178915,11.0,3.0,3.0,0.0,0.0,486.256,1.47971,48.0467,0.570656,0.83439,0.342776,0.207782,1.19778,0.0,0.0,0.0,0.0,0.0,0.0,0.578313,1.0,0.853913,1.0,1.0,1.0,0.0,0.0,-0.578313,-0.853913,-1.0,-0.0,-0.089323,-0.806755,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.9398,36.0,0.191532,12.0,2.89189,3.0,0.156385,0.0,485.678,1.48092,45.3955,0.636212,0.817124,0.37922,0.231943,1.11646,0.0540541,0.226124,0.0540541,0.226124,0.0540541,0.226124,0.00187408,12036.0,2.0,30.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,83.0,888.0,2568.0,35.0,2.0,0.0,31.0,177.0,0.0
instance_130,1.0,1.0,1474.0,1909.0,134442.0,0.0,0.0,0.0,0.0232095,0.0825216,0.473943,26.2036,717.0,0.0,757.0,0.0,0.0,0.486431,0.0,0.513569,0.0,0.0,717.0,0.486431,0.0,0.0,2.0,2.0,0.0,0.0,0.0293011,29.1733,-60.076,-0.815204,0.0,0.0,1.23153,1.0,9.68823,1.0,3.27894,2.0,1.89314,0.0,-775.868,-0.540867,-2065.74,-3.0847,0.11064,0.65459,0.0220558,27.5348,0.0,0.0,0.0,0.0,0.0,0.0,69.1938,1.0,2.46562,495.0,174.493,266.0,0.720827,265.0,-33.2567,-2.68273,-83.8667,-0.908099,-512.0,-512.0,0.0816017,2.61995,0.001321,0.00220964,0.00109245,0.00213953,0.00118712,0.00215576,70.4254,2.0,2.42141,494.0,91.209,2.0,1.36352,264.0,-809.125,-0.447153,-1047.91,-4.34544,0.11064,0.65459,0.948372,0.446567,0.000678426,0.00171565,0.000561047,0.00162759,0.000609667,0.00165492,0.311316,446.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.03,-512.0,1413.0,1465.0,132956.0,-512.0,0.0,0.0,2.0,2.0,2.0
